suite_dir,run_dir,retention_class,size_bytes,file_count,has_core_artifacts,referenced_by,note
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43,evidence-bearing-B,73985357,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44,evidence-bearing-B,74035608,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed45,evidence-bearing-B,74290909,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed46,evidence-bearing-B,74246521,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed42,evidence-bearing-B,67117832,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed43,evidence-bearing-B,68791368,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed44,evidence-bearing-B,60651811,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed45,evidence-bearing-B,67211779,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_blackbox_fullstate/baseline_blackbox_fullstate_seed46,evidence-bearing-B,62335203,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full/main_phnode_full_seed42,evidence-bearing-B,74437052,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full/main_phnode_full_seed43,evidence-bearing-B,74638014,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full/main_phnode_full_seed44,evidence-bearing-B,73824630,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full/main_phnode_full_seed45,evidence-bearing-B,74570018,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_full/main_phnode_full_seed46,evidence-bearing-B,74330466,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed42,evidence-bearing-B,72877876,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed43,evidence-bearing-B,74317772,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed44,evidence-bearing-B,73063772,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed45,evidence-bearing-B,73203665,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_phnode_qforce/baseline_phnode_qforce_seed46,evidence-bearing-B,72790855,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox/baseline_se3_accel_blackbox_seed42,evidence-bearing-B,73520989,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox/baseline_se3_accel_blackbox_seed43,evidence-bearing-B,73303575,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox/baseline_se3_accel_blackbox_seed44,evidence-bearing-B,73664579,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox/baseline_se3_accel_blackbox_seed45,evidence-bearing-B,73530750,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_accel_blackbox/baseline_se3_accel_blackbox_seed46,evidence-bearing-B,73484902,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox/baseline_se3_momentum_blackbox_seed42,evidence-bearing-B,73093125,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox/baseline_se3_momentum_blackbox_seed43,evidence-bearing-B,73826750,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox/baseline_se3_momentum_blackbox_seed44,evidence-bearing-B,73582945,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox/baseline_se3_momentum_blackbox_seed45,evidence-bearing-B,73911962,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_se3_momentum_blackbox/baseline_se3_momentum_blackbox_seed46,evidence-bearing-B,73178590,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed43,evidence-bearing-B,49053162,156,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv;docs/phase1a_oc_v4lite_cleanrun_v1_report.md,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed45,evidence-bearing-B,54061282,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43,evidence-bearing-B,55657728,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45,evidence-bearing-B,55812552,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43,evidence-bearing-B,56080852,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_clean_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed45,evidence-bearing-B,56073349,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed43,evidence-bearing-B,53469508,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed45,evidence-bearing-B,54018806,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43,evidence-bearing-B,55478117,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45,evidence-bearing-B,55465254,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43,evidence-bearing-B,55821120,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_iid_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed45,evidence-bearing-B,55523609,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed43,evidence-bearing-B,53692320,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_lift_seed45,evidence-bearing-B,53745754,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed43,evidence-bearing-B,55234057,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1/ablation_ablate_no_mass_prior_seed45,evidence-bearing-B,55215560,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed43,evidence-bearing-B,55720538,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1,checkpoints/sweep_oc_phase1a_decision_extra43-45_v4lite_phase1a_oc_v4lite_cleanrun_v1/main_phnode_full_seed45,evidence-bearing-B,55134681,161,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,docs/checkpoints_retention_manifest.csv,holds 18 of the 45 cleanrun-v1 decision runs (seeds 43/45)
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42,evidence-bearing-B,71959517,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43,evidence-bearing-B,71620154,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44,evidence-bearing-B,72409219,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45,evidence-bearing-B,72091209,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46,evidence-bearing-B,71948793,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed42,evidence-bearing-B,74114781,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed43,evidence-bearing-B,73917887,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior,checkpoints/sweep_oc_phase1a_decision_iid_t2_wpfrag_ablate_no_mass_prior/ablation_ablate_no_mass_prior_seed44,evidence-bearing-B,74081491,202,best_model.pt;block_evaluation.json;config.json;heldout_evaluation.json;training_history.pkl,analysis/section8_current_evidence/horizon_scenario_per_seed.csv;analysis/section8_current_evidence/per_seed_long.csv;docs/checkpoints_retention_manifest.csv,B-zone t2_wpfrag decision suite; primary section 8 evidence under the R-A rule
